century;identifier;author;title;rights
19;https://gallica.bnf.fr/ark:/12148/bpt6k5807952x;Malot, Hector (1830-1907) (nouvelle fenêtre);Madame Obernin, par Hector Malot;['domaine public', 'public domain']
19;https://gallica.bnf.fr/ark:/12148/bpt6k5832721z;Malot, Hector (1830-1907) (nouvelle fenêtre);Clotilde Martory, par Hector Malot;['domaine public', 'public domain']
19;https://gallica.bnf.fr/ark:/12148/bpt6k6114830v;Malot, Hector (1830-1907) (nouvelle fenêtre);Suzanne : souvenirs d'un blessé / par Hector Malot;['domaine public', 'public domain']
19;https://gallica.bnf.fr/ark:/12148/bpt6k5807960g;Malot, Hector (1830-1907) (nouvelle fenêtre);La Fille de la comédienne, par Hector Malot;['domaine public', 'public domain']
19;https://gallica.bnf.fr/ark:/12148/bpt6k5844314b;Malot, Hector (1830-1907) (nouvelle fenêtre);Un beau-frère par Hector Malot;['domaine public', 'public domain']
19;https://gallica.bnf.fr/ark:/12148/bpt6k5821744c;Malot, Hector (1830-1907) (nouvelle fenêtre);Une belle-mère, par Hector Malot;['domaine public', 'public domain']
19;https://gallica.bnf.fr/ark:/12148/bpt6k58216493;Malot, Hector (1830-1907) (nouvelle fenêtre);Un beau-frère par Hector Malot;['domaine public', 'public domain']
19;https://gallica.bnf.fr/ark:/12148/bpt6k6557532n;Malot, Hector (1830-1907) (nouvelle fenêtre);Les millions honteux (6e édition) / par Hector Malot;['domaine public', 'public domain']
19;https://gallica.bnf.fr/ark:/12148/bpt6k5808736f;Malot, Hector (1830-1907) (nouvelle fenêtre);Un miracle, par Hector Malot;['domaine public', 'public domain']
19;https://gallica.bnf.fr/ark:/12148/cb328892906/date;Mendès, Catulle (1841-1909) (nouvelle fenêtre);La Vie pour rire (Paris);[]
19;https://gallica.bnf.fr/ark:/12148/cb34547104z/date;Mendès, Catulle (1841-1909) (nouvelle fenêtre);"Revue fantaisiste / [dir. Catulle Mendès] ; [eaux-fortes de Rodolphe Bresdin]";[]
19;https://gallica.bnf.fr/ark:/12148/bpt6k3320875b;Mérimée, Prosper (1803-1871) (nouvelle fenêtre);"Conques, cité des siècles / [texte], Jean-Michel Cosson ; [dessins], Paul Astruc";"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
19;https://gallica.bnf.fr/ark:/12148/bpt6k48048548;Mérimée, Prosper (1803-1871) (nouvelle fenêtre);Prosper Mérimée : écrivain, archéologue, homme politique / Jean Autin;"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
19;https://gallica.bnf.fr/ark:/12148/cb34456582n/date;Moréas, Jean, pseud. de Ioánnis A. Papadiamantópoulos (1856-1910) (nouvelle fenêtre);Le Symboliste (Paris);[]
19;https://gallica.bnf.fr/ark:/12148/cb327033321/date;Moréas, Jean, pseud. de Ioánnis A. Papadiamantópoulos (1856-1910) (nouvelle fenêtre);Assemblée générale des actionnaires de la Banque de France ... : compte rendu au nom de la régence et rapport de MM. les censeurs;[]
19;https://gallica.bnf.fr/ark:/12148/bpt6k3323050p;Moréas, Jean, pseud. de Ioánnis A. Papadiamantópoulos (1856-1910) (nouvelle fenêtre);"Mon ami, mon frère / Jean Moreau ; textes recueillis et présentés par SDF-Service";"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
19;https://gallica.bnf.fr/ark:/12148/bpt6k3369116z;Moréas, Jean, pseud. de Ioánnis A. Papadiamantópoulos (1856-1910) (nouvelle fenêtre);Moscovie / Jean-Luc Moreau;"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
19;https://gallica.bnf.fr/ark:/12148/bpt6k33252804;Moréas, Jean, pseud. de Ioánnis A. Papadiamantópoulos (1856-1910) (nouvelle fenêtre);"La Bretagne au temps de la Révolution / Jean Moreau ; préf. de Jean-Yves Guiomar";"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
19;https://gallica.bnf.fr/ark:/12148/bpt6k3363620q;Moréas, Jean, pseud. de Ioánnis A. Papadiamantópoulos (1856-1910) (nouvelle fenêtre);Le règne de la télévision / Jean-Guy Moreau;"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
19;https://gallica.bnf.fr/ark:/12148/bpt6k33216786;Moréas, Jean, pseud. de Ioánnis A. Papadiamantópoulos (1856-1910) (nouvelle fenêtre);La péréquation financière entre les collectivités locales et l'aménagement du territoire / Anne Crespy, Jean-René Moreau;"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
19;https://gallica.bnf.fr/ark:/12148/bpt6k3330491b;Moréas, Jean, pseud. de Ioánnis A. Papadiamantópoulos (1856-1910) (nouvelle fenêtre);"Animation de la rue, animation de la ville / CECOD [Centre d'étude du commerce et de la distribution] ; [rédigé par] Charlotte Caussin, Jean-Claude Moreau ; illustrations, Jacques Felgines";"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
19;https://gallica.bnf.fr/ark:/12148/bpt6k3326023q;Moréas, Jean, pseud. de Ioánnis A. Papadiamantópoulos (1856-1910) (nouvelle fenêtre);"Le chacal et l'enfant-génie : contes africains et créoles, dit et non-dit de la connaissance / Jean Moreau, Téné Kinda ; avec la collab. de Hélène Lézeau";"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
19;https://gallica.bnf.fr/ark:/12148/bpt6k3321799q;Moréas, Jean, pseud. de Ioánnis A. Papadiamantópoulos (1856-1910) (nouvelle fenêtre);"La fonction publique territoriale : organisation et statut général ([3e éd. mise à jour]) / [CNFPT, Observatoire de la fonction publique territoriale] ; [réd. par] Anne Palud, Marie-Yvonne Poujade ; avec la participation de Jean-René Moreau";"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
19;https://gallica.bnf.fr/ark:/12148/bpt6k3351549z;Moréas, Jean, pseud. de Ioánnis A. Papadiamantópoulos (1856-1910) (nouvelle fenêtre);"Robert le diable / Thierry Sandre ; illustrations de Moreau de Tours...";"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
19;https://gallica.bnf.fr/ark:/12148/bpt6k33249948;Moréas, Jean, pseud. de Ioánnis A. Papadiamantópoulos (1856-1910) (nouvelle fenêtre);"Liberté de gestion des collectivités territoriales : vérité ou illusion ? / Association nationale pour la démocratie locale ; sous la dir. de M. Jacques Moreau,... M. Dominique Perben,... et M. Jean-François Mancel,...";"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
19;https://gallica.bnf.fr/ark:/12148/bpt6k3338404n;Moréas, Jean, pseud. de Ioánnis A. Papadiamantópoulos (1856-1910) (nouvelle fenêtre);"Tricentenaire de la fondation de l'Hôpital de Baugé : [1643-1943], 1er avril 1943 / [discours de Mgr Costes] ; [allocutions de M. l'archiprêtre Seng, de Mgr Costes, de M. Gaston Moreau et de M. Daguerre] ; [lettre de Gaston Moreau à madame la supérieure des Sœurs hospitalières de Saint-Joseph]";"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
19;https://gallica.bnf.fr/ark:/12148/bpt6k33312145;Moréas, Jean, pseud. de Ioánnis A. Papadiamantópoulos (1856-1910) (nouvelle fenêtre);Langage et pouvoir à l'âge classique / Pierre-François Moreau et Jean Robelin, éd.;"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
19;https://gallica.bnf.fr/ark:/12148/cb328699885/date;Musset, Paul de (1804-1880) (nouvelle fenêtre);Rapport sur les travaux du Comité durant l'exercice ... (Société des gens de lettres);[]
19;https://gallica.bnf.fr/ark:/12148/bpt6k33963970;Nerval, Gérard Labrunie dit Gérard de (1808-1855) (nouvelle fenêtre);"La description du ""Panthéon"" de Paul Chenavard par Gautier et Nerval : une collaboration inconnue / Jean Richer";"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
19;https://gallica.bnf.fr/ark:/12148/bpt6k3326454n;Quinet, Edgar (1803-1875) (nouvelle fenêtre);"La Pensée d'Edgar Quinet : étude sur la formation de ses idées ; avec Essais de jeunesse et documents inédits / Willy Aeschimann";"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
19;https://gallica.bnf.fr/ark:/12148/bpt6k3394382x;Quinet, Edgar (1803-1875) (nouvelle fenêtre);Edgar Quinet... par Mlle Germaine Bourdin;"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
19;https://gallica.bnf.fr/ark:/12148/bpt6k33776452;Rictus, Jehan, pseud. de Gabriel Random de Saint-Amand (1867-1933) (nouvelle fenêtre);"Mon bon chien : poème / Albert Hennequin ; lettre-préface et croquis de Jehan Rictus";"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
19;https://gallica.bnf.fr/ark:/12148/bpt6k4815253c;Rimbaud, Arthur (1854-1891) (nouvelle fenêtre);12 poèmes de Rimbaud : analysés et expliqués / Marie-Paule Berranger;"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
19;https://gallica.bnf.fr/ark:/12148/bpt6k3379301g;Rimbaud, Arthur (1854-1891) (nouvelle fenêtre);Les deux Rimbaud, l'ardennais, l'éthiopien : lettres et documents inconnus / publiés et commentés par Jean-Marie Carré;"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
19;https://gallica.bnf.fr/ark:/12148/cb32812364s/date;Sainte-Beuve, Charles-Augustin (1804-1869) (nouvelle fenêtre);Les Matinées italiennes : revue anecdotique artistique et littéraire / par Mr. le baron Stock;[]
19;https://gallica.bnf.fr/ark:/12148/bpt6k3372320n;Sainte-Beuve, Charles-Augustin (1804-1869) (nouvelle fenêtre);"Bonaparte peint par lui-même / François Duhourcau ; préface de Sainte-Beuve";"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
19;https://gallica.bnf.fr/ark:/12148/bpt6k3341443v;Sainte-Beuve, Charles-Augustin (1804-1869) (nouvelle fenêtre);La vie de Proudhon / Daniel Halévy;"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
19;https://gallica.bnf.fr/ark:/12148/bpt6k33363216;Sand, Aurore Dupin, dite George (1804-1876) (nouvelle fenêtre);Sand et Musset : les enfants du siècle / Jean-Pierre Guéno, Diane Kurys, Roselyne de Ayala;"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
19;https://gallica.bnf.fr/ark:/12148/bpt6k4806290p;Sardou, Victorien (1831-1908) (nouvelle fenêtre);"Madame Atkyns et la prison du Temple : 1758-1836 / d'après des documents inédits, par Frédéric Barbey ; préface de M. Victorien Sardou,...";"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
19;https://gallica.bnf.fr/ark:/12148/bpt6k3330887t;Stendhal, Henry Beyle dit (1783-1842) (nouvelle fenêtre);"Promenades en Bretagne et en Normandie, avec un guide nommé Stendhal / [textes choisis et présentés par] Gérard Pouchain ; préface de Pierre Jakez Hélias";"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
19;https://gallica.bnf.fr/ark:/12148/bpt6k3379363k;Sully Prudhomme, René François Armand Prudhomme, dit (1839-1907) (nouvelle fenêtre);"Hommage à Gaston Paris, 14 mai 1903 / [conférence de M. Mario Roques ; précédée d'une allocution de M. Louis Havet et d'une lettre de M. Sully Prud'homme]";"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
19;https://gallica.bnf.fr/ark:/12148/bpt6k3400480z;Villiers de L'Isle-Adam, Auguste (1838-1889) (nouvelle fenêtre);Villiers de l'Isle-Adam... étude... par Jean-Paul Gourevitch... Choix de textes de Villiers de l'Isle-Adam..;"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
19;https://gallica.bnf.fr/ark:/12148/cb46585363r/date;Zévaco, Michel (1860-1918) (nouvelle fenêtre);Les Hommes de révolution / par Michel Zévaco;[]
19;https://gallica.bnf.fr/ark:/12148/bpt6k3351391v;Zola, Emile (1840-1902) (nouvelle fenêtre);"Anatomie d'un chef-d'oeuvre, ""Germinal"" / Henriette Psichari";"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
20;https://gallica.bnf.fr/ark:/12148/bpt6k3323472n;Artaud, Antonin (1896-1948) (nouvelle fenêtre);Artaud vivant / [témoignages réunis et présentés par] Odette et Alain Virmaux...;"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
20;https://gallica.bnf.fr/ark:/12148/bpt6k4804947g;Artaud, Antonin (1896-1948) (nouvelle fenêtre);L'expérience intérieure d'Antonin Artaud : avec trois lettres et un autoportrait... / Danièle André-Carraz;"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
20;https://gallica.bnf.fr/ark:/12148/bpt6k3394839n;Barbusse, Henri (1873-1935) (nouvelle fenêtre);"Contes à la marraine / Maurice-Ch. Renard ; préface de Henri Barbusse";"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
20;https://gallica.bnf.fr/ark:/12148/bpt6k33668314;Barbusse, Henri (1873-1935) (nouvelle fenêtre);"Sur le chemin des douleurs / Sandor Kémeri ; préface de Henri Barbusse";"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
20;https://gallica.bnf.fr/ark:/12148/bpt6k4802328f;Bernanos, Georges (1888-1948) (nouvelle fenêtre);"Georges Bernanos "" à la merci des passants "" / Jean-Loup Bernanos";"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
20;https://gallica.bnf.fr/ark:/12148/bpt6k33652466;Bernanos, Georges (1888-1948) (nouvelle fenêtre);Bernanos / par Michel Estève;"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
20;https://gallica.bnf.fr/ark:/12148/bpt6k3368245q;Bernanos, Georges (1888-1948) (nouvelle fenêtre);Qu'allez-vous faire de moi ? / Georges-Marie Bernanose;"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
20;https://gallica.bnf.fr/ark:/12148/bpt6k3353491t;Bernanos, Georges (1888-1948) (nouvelle fenêtre);Le juge Sturmfelz / Georges-Marie Bernanose;"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
20;https://gallica.bnf.fr/ark:/12148/cb32694497t/date;Capus, Alfred (1858-1922) (nouvelle fenêtre);Les Annales du théâtre et de la musique / Édouard Noël et Edmond Stoullig;[]
20;https://gallica.bnf.fr/ark:/12148/bpt6k3358723k;Crevel, René (1900-1935) (nouvelle fenêtre);René Crevel / une étude de Claude Courtot, avec un choix de textes...;"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
20;https://gallica.bnf.fr/ark:/12148/bpt6k3371401b;Daumal, René (1908-1944) (nouvelle fenêtre);Je ne parle jamais pour ne rien dire / lettres de René Daumal à Artür Harfaux;"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
20;https://gallica.bnf.fr/ark:/12148/bpt6k48031215;Gilbert-Lecomte, Roger (1907-1943) (nouvelle fenêtre);Roger Gilbert-Lecomte / Christian Noorbergen;"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
20;https://gallica.bnf.fr/ark:/12148/bpt6k33208560;Proust, Marcel (1871-1922) (nouvelle fenêtre);Promenades en Normandie avec un guide nommé Marcel Proust / [textes choisis et présentés par] Bernard Coulon;"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
20;https://gallica.bnf.fr/ark:/12148/bpt6k48122432;Proust, Marcel (1871-1922) (nouvelle fenêtre);Proust connu et inconnu / Gautier-Vignal;"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
20;https://gallica.bnf.fr/ark:/12148/bpt6k3399373h;Ramuz, Charles-Ferdinand (1878-1947) (nouvelle fenêtre);"C. F. Ramuz et la sainteté de la terre / Bernard Voyenne ; avec une post-face de Daniel-Rops";"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
20;https://gallica.bnf.fr/ark:/12148/bpt6k3324783s;Ramuz, Charles-Ferdinand (1878-1947) (nouvelle fenêtre);C. F. Ramuz qui êtes-vous ? / Marianne Ghirelli;"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
20;https://gallica.bnf.fr/ark:/12148/bpt6k33249629;Toulet, Paul-Jean (1867-1920) (nouvelle fenêtre);Paul-Jean Toulet / Pierre-Olivier Walzer;"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
20;https://gallica.bnf.fr/ark:/12148/bpt6k4813430f;Valéry, Paul (1871-1945) (nouvelle fenêtre);Les plus beaux poèmes français / présentés par René Lalou;"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
20;https://gallica.bnf.fr/ark:/12148/bpt6k33576495;Valéry, Paul (1871-1945) (nouvelle fenêtre);Hommage à André Gide;"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
20;https://gallica.bnf.fr/ark:/12148/bpt6k33718981;Valéry, Paul (1871-1945) (nouvelle fenêtre);"Moments d'un captif ; suivi de Requiem / André Bellivier ; précédé d'une lettre de Paul-Valéry [à A. Bellivier, 14 octobre 1940] ; orné de 8 tableaux de Stanislas Wojcieszynski";"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
